num_regions,num_heights,seed,endurance,method,objective,solve_time,mip_gap,first_incumbent_obj,first_incumbent_time,heuristic_obj,heuristic_time,num_ops,status,n_vars,n_constrs
3,3,2,2400,heuristic,586.7519,0.12,,,,,0.12,1,HEURISTIC,,
3,3,2,2400,rings,586.5700,1800.05,0.1505,713.2373,0.32,,0.12,1,SUBOPTIMAL,8038,17441
3,3,2,2400,rings_ws,586.5700,1800.08,0.1553,586.7519,0.01,586.7519,0.12,1,SUBOPTIMAL,8038,17441
3,3,3,300,heuristic,607.4390,0.16,,,,,0.16,2,HEURISTIC,,
3,3,3,300,rings,590.0494,1800.07,0.2212,1222.5447,1.11,,0.16,2,SUBOPTIMAL,8038,17441
3,3,3,300,rings_ws,599.2855,1800.11,0.2308,607.4390,0.01,607.4390,0.16,2,SUBOPTIMAL,8038,17441
3,3,3,450,heuristic,638.9109,0.13,,,,,0.13,2,HEURISTIC,,
3,3,3,450,rings,586.2757,1800.05,0.2836,788.5385,0.41,,0.13,2,SUBOPTIMAL,8038,17441
3,3,3,450,rings_ws,586.2757,1800.04,0.2836,638.9109,0.01,638.9109,0.13,2,SUBOPTIMAL,8038,17441
3,3,3,600,heuristic,548.1366,0.13,,,,,0.13,1,HEURISTIC,,
3,3,3,600,rings,547.4626,1800.04,0.2333,1577.3299,0.89,,0.13,1,SUBOPTIMAL,8038,17441
3,3,3,600,rings_ws,547.4626,1800.05,0.2316,548.1366,0.01,548.1366,0.13,1,SUBOPTIMAL,8038,17441
3,3,3,900,heuristic,548.1366,0.12,,,,,0.12,1,HEURISTIC,,
3,3,3,900,rings,550.8494,1800.06,0.2361,1015.6886,0.34,,0.12,1,SUBOPTIMAL,8038,17441
3,3,3,900,rings_ws,547.4626,1800.07,0.2343,548.1366,0.01,548.1366,0.12,1,SUBOPTIMAL,8038,17441
3,3,3,1500,heuristic,548.1366,0.12,,,,,0.12,1,HEURISTIC,,
3,3,3,1500,rings,547.4627,1800.07,0.2311,828.0210,0.50,,0.12,1,SUBOPTIMAL,8038,17441
3,3,3,1500,rings_ws,547.4626,1800.04,0.2307,548.1366,0.01,548.1366,0.12,1,SUBOPTIMAL,8038,17441
3,3,3,2400,heuristic,548.1366,0.12,,,,,0.12,1,HEURISTIC,,
3,3,3,2400,rings,550.8494,1800.05,0.2408,2160.1557,0.96,,0.12,1,SUBOPTIMAL,8038,17441
3,3,3,2400,rings_ws,547.4627,1800.08,0.2305,548.1366,0.01,548.1366,0.12,1,SUBOPTIMAL,8038,17441
3,3,4,300,heuristic,700.8299,0.11,,,,,0.11,2,HEURISTIC,,
3,3,4,300,rings,623.9718,1800.07,0.2850,792.7487,0.30,,0.11,2,SUBOPTIMAL,6731,14582
3,3,4,300,rings_ws,623.9718,1800.06,0.2980,700.8299,0.01,700.8299,0.11,2,SUBOPTIMAL,6731,14582
3,3,4,450,heuristic,764.5926,0.11,,,,,0.11,2,HEURISTIC,,
3,3,4,450,rings,607.7885,1800.22,0.2367,1030.0540,0.28,,0.11,2,SUBOPTIMAL,6731,14582
3,3,4,450,rings_ws,607.7885,1800.03,0.2063,764.5926,0.01,764.5926,0.11,2,SUBOPTIMAL,6731,14582
3,3,4,600,heuristic,634.3765,0.11,,,,,0.11,1,HEURISTIC,,
3,3,4,600,rings,563.9004,1800.08,0.1531,590.6895,0.63,,0.11,1,SUBOPTIMAL,6731,14582
3,3,4,600,rings_ws,563.9004,1800.07,0.2211,634.3765,0.01,634.3765,0.11,1,SUBOPTIMAL,6731,14582
3,3,4,900,heuristic,634.3765,0.14,,,,,0.14,1,HEURISTIC,,
3,3,4,900,rings,563.9003,1800.04,0.2273,1595.3781,0.77,,0.14,1,SUBOPTIMAL,6731,14582
3,3,4,900,rings_ws,563.9001,1800.03,0.2067,634.3765,0.01,634.3765,0.14,1,SUBOPTIMAL,6731,14582
3,3,4,1500,heuristic,634.3765,0.11,,,,,0.11,1,HEURISTIC,,
3,3,4,1500,rings,563.9004,1800.05,0.2045,1685.3529,0.71,,0.11,1,SUBOPTIMAL,6731,14582
3,3,4,1500,rings_ws,563.9004,1800.09,0.2230,634.3765,0.01,634.3765,0.11,1,SUBOPTIMAL,6731,14582
3,3,4,2400,heuristic,634.3765,0.11,,,,,0.11,1,HEURISTIC,,
3,3,4,2400,rings,563.9004,1800.05,0.1909,2032.1401,0.72,,0.11,1,SUBOPTIMAL,6731,14582
3,3,4,2400,rings_ws,563.9004,1800.05,0.2322,634.3765,0.01,634.3765,0.11,1,SUBOPTIMAL,6731,14582
5,1,0,300,heuristic,990.8563,0.16,,,,,0.16,3,HEURISTIC,,
5,1,0,300,rings,976.0101,1800.04,0.2473,2316.5335,1.59,,0.16,3,SUBOPTIMAL,10860,25893
5,1,0,300,rings_ws,976.0101,1800.05,0.2569,990.8563,0.02,990.8563,0.16,3,SUBOPTIMAL,10860,25893
5,1,0,450,heuristic,947.3841,0.18,,,,,0.18,2,HEURISTIC,,
5,1,0,450,rings,895.0906,1800.03,0.1998,1341.1213,0.68,,0.18,2,SUBOPTIMAL,10860,25893
5,1,0,450,rings_ws,895.0905,1800.07,0.1968,947.3841,0.01,947.3841,0.18,2,SUBOPTIMAL,10860,25893
5,1,0,600,heuristic,893.6944,0.12,,,,,0.12,2,HEURISTIC,,
5,1,0,600,rings,878.8825,1800.10,0.2253,1478.3216,0.82,,0.12,2,SUBOPTIMAL,10860,25893
5,1,0,600,rings_ws,866.4662,1800.09,0.1832,893.6944,0.02,893.6944,0.12,2,SUBOPTIMAL,10860,25893
5,1,0,900,heuristic,801.4281,0.15,,,,,0.15,1,HEURISTIC,,
5,1,0,900,rings,796.4333,1800.05,0.1354,942.2940,0.57,,0.15,1,SUBOPTIMAL,10860,25893
5,1,0,900,rings_ws,796.4334,1800.06,0.1112,801.4281,0.01,801.4281,0.15,1,SUBOPTIMAL,10860,25893
5,1,0,1500,heuristic,801.4281,0.12,,,,,0.12,1,HEURISTIC,,
5,1,0,1500,rings,796.4334,1800.11,0.1057,942.2940,0.54,,0.12,1,SUBOPTIMAL,10860,25893
5,1,0,1500,rings_ws,796.4333,1800.03,0.1100,801.4281,0.01,801.4281,0.12,1,SUBOPTIMAL,10860,25893
5,1,0,2400,heuristic,801.4281,0.12,,,,,0.12,1,HEURISTIC,,
5,1,0,2400,rings,796.4334,1800.06,0.0895,942.2939,0.52,,0.12,1,SUBOPTIMAL,10860,25893
5,1,0,2400,rings_ws,796.4334,1800.05,0.1103,801.4281,0.02,801.4281,0.12,1,SUBOPTIMAL,10860,25893
5,1,1,300,heuristic,670.1982,0.11,,,,,0.11,2,HEURISTIC,,
5,1,1,300,rings,669.2875,1800.07,0.1502,1092.4701,0.68,,0.11,2,SUBOPTIMAL,9035,21504
5,1,1,300,rings_ws,669.2875,1800.05,0.2241,670.1982,0.01,670.1982,0.11,2,SUBOPTIMAL,9035,21504
5,1,1,450,heuristic,691.5248,0.15,,,,,0.15,2,HEURISTIC,,
5,1,1,450,rings,658.6201,1800.05,0.1839,1044.6248,0.60,,0.15,2,SUBOPTIMAL,9035,21504
5,1,1,450,rings_ws,658.6201,1800.07,0.2019,691.5248,0.01,691.5248,0.15,2,SUBOPTIMAL,9035,21504
5,1,1,600,heuristic,593.7147,0.12,,,,,0.12,1,HEURISTIC,,
5,1,1,600,rings,581.4079,1800.05,0.0202,758.4171,0.42,,0.12,1,SUBOPTIMAL,9035,21504
5,1,1,600,rings_ws,581.4079,1800.06,0.0158,593.7147,0.01,593.7147,0.12,1,SUBOPTIMAL,9035,21504
5,1,1,900,heuristic,593.7147,0.12,,,,,0.12,1,HEURISTIC,,
5,1,1,900,rings,581.4079,1800.43,0.0195,1183.3790,0.78,,0.12,1,SUBOPTIMAL,9035,21504
5,1,1,900,rings_ws,581.4079,1800.06,0.0282,593.7147,0.01,593.7147,0.12,1,SUBOPTIMAL,9035,21504
5,1,1,1500,heuristic,593.7147,0.12,,,,,0.12,1,HEURISTIC,,
5,1,1,1500,rings,581.4079,1800.05,0.0197,993.0842,0.62,,0.12,1,SUBOPTIMAL,9035,21504
5,1,1,1500,rings_ws,581.4079,1800.13,0.0151,593.7147,0.01,593.7147,0.12,1,SUBOPTIMAL,9035,21504
5,1,1,2400,heuristic,593.7147,0.15,,,,,0.15,1,HEURISTIC,,
5,1,1,2400,rings,581.4077,1800.04,0.0171,993.0842,0.60,,0.15,1,SUBOPTIMAL,9035,21504
5,1,1,2400,rings_ws,581.4079,1800.05,0.0165,593.7147,0.01,593.7147,0.15,1,SUBOPTIMAL,9035,21504
5,1,2,300,heuristic,949.9223,0.16,,,,,0.16,3,HEURISTIC,,
5,1,2,300,rings,818.4803,1800.05,0.1761,2343.3034,1.07,,0.16,2,SUBOPTIMAL,9035,21504
5,1,2,300,rings_ws,818.4803,1800.04,0.1524,949.9223,0.01,949.9223,0.16,2,SUBOPTIMAL,9035,21504
5,1,2,450,heuristic,767.5418,0.11,,,,,0.11,2,HEURISTIC,,
5,1,2,450,rings,759.1503,1800.04,0.2307,2502.8021,0.92,,0.11,2,SUBOPTIMAL,9035,21504
5,1,2,450,rings_ws,759.1503,1800.03,0.1597,767.5418,0.01,767.5418,0.11,2,SUBOPTIMAL,9035,21504
5,1,2,600,heuristic,630.9864,0.11,,,,,0.11,1,HEURISTIC,,
5,1,2,600,rings,630.4510,1800.04,0.0113,716.3662,0.41,,0.11,1,SUBOPTIMAL,9035,21504
5,1,2,600,rings_ws,630.4511,1800.03,0.0075,630.9864,0.01,630.9864,0.11,1,SUBOPTIMAL,9035,21504
5,1,2,900,heuristic,630.9864,0.16,,,,,0.16,1,HEURISTIC,,
5,1,2,900,rings,630.4511,1800.05,0.0075,736.8212,0.33,,0.16,1,SUBOPTIMAL,9035,21504
5,1,2,900,rings_ws,630.4511,1800.05,0.0065,630.9864,0.01,630.9864,0.16,1,SUBOPTIMAL,9035,21504
5,1,2,1500,heuristic,630.9864,0.11,,,,,0.11,1,HEURISTIC,,
5,1,2,1500,rings,630.4511,916.89,0.0000,2971.8761,0.92,,0.11,1,OPTIMAL,9035,21504
5,1,2,1500,rings_ws,630.4511,1800.07,0.0092,630.9864,0.01,630.9864,0.11,1,SUBOPTIMAL,9035,21504
5,1,2,2400,heuristic,630.9864,0.12,,,,,0.12,1,HEURISTIC,,
5,1,2,2400,rings,630.4511,1800.05,0.0041,894.6145,0.75,,0.12,1,SUBOPTIMAL,9035,21504
5,1,2,2400,rings_ws,630.4511,1800.07,0.0021,630.9864,0.01,630.9864,0.12,1,SUBOPTIMAL,9035,21504
5,1,3,300,heuristic,979.6862,0.21,,,,,0.21,3,HEURISTIC,,
5,1,3,300,rings,964.2777,1800.05,0.2549,1372.2828,0.85,,0.21,3,SUBOPTIMAL,10860,25893
5,1,3,300,rings_ws,964.2774,1800.05,0.3168,979.6862,0.02,979.6862,0.21,3,SUBOPTIMAL,10860,25893
5,1,3,450,heuristic,878.8144,0.13,,,,,0.13,2,HEURISTIC,,
5,1,3,450,rings,856.6886,1800.07,0.2388,1268.6319,0.79,,0.13,2,SUBOPTIMAL,10860,25893
5,1,3,450,rings_ws,873.3305,1800.07,0.2651,878.8144,0.02,878.8144,0.13,2,SUBOPTIMAL,10860,25893
5,1,3,600,heuristic,813.5463,0.13,,,,,0.13,2,HEURISTIC,,
5,1,3,600,rings,812.5335,1800.05,0.1929,3075.1727,1.21,,0.13,2,SUBOPTIMAL,10860,25893
5,1,3,600,rings_ws,812.5335,1800.05,0.1847,813.5463,0.02,813.5463,0.13,2,SUBOPTIMAL,10860,25893
5,1,3,900,heuristic,753.5669,0.13,,,,,0.13,1,HEURISTIC,,
5,1,3,900,rings,730.0442,1800.06,0.1143,863.4666,0.56,,0.13,1,SUBOPTIMAL,10860,25893
5,1,3,900,rings_ws,730.0442,1800.07,0.1194,753.5669,0.02,753.5669,0.13,1,SUBOPTIMAL,10860,25893
5,1,3,1500,heuristic,753.5669,0.13,,,,,0.13,1,HEURISTIC,,
5,1,3,1500,rings,730.0443,1800.05,0.0768,863.4666,0.58,,0.13,1,SUBOPTIMAL,10860,25893
5,1,3,1500,rings_ws,730.0442,1800.18,0.1100,753.5669,0.01,753.5669,0.13,1,SUBOPTIMAL,10860,25893
5,1,3,2400,heuristic,753.5669,0.13,,,,,0.13,1,HEURISTIC,,
5,1,3,2400,rings,730.0442,1800.05,0.1535,863.4666,0.57,,0.13,1,SUBOPTIMAL,10860,25893
5,1,3,2400,rings_ws,730.0443,1800.07,0.1284,753.5669,0.01,753.5669,0.13,1,SUBOPTIMAL,10860,25893
5,1,4,300,heuristic,985.0772,0.18,,,,,0.18,3,HEURISTIC,,
5,1,4,300,rings,839.6432,1800.06,0.2027,2383.7150,1.24,,0.18,2,SUBOPTIMAL,9035,21504
5,1,4,300,rings_ws,839.6432,1800.06,0.1199,985.0772,0.01,985.0772,0.18,2,SUBOPTIMAL,9035,21504
5,1,4,450,heuristic,827.6970,0.18,,,,,0.18,2,HEURISTIC,,
5,1,4,450,rings,755.0230,1800.03,0.1883,1319.1803,0.75,,0.18,2,SUBOPTIMAL,9035,21504
5,1,4,450,rings_ws,755.0230,1800.06,0.2048,827.6970,0.01,827.6970,0.18,2,SUBOPTIMAL,9035,21504
5,1,4,600,heuristic,655.3215,0.11,,,,,0.11,1,HEURISTIC,,
5,1,4,600,rings,655.1312,1800.06,0.0404,1375.9130,0.67,,0.11,1,SUBOPTIMAL,9035,21504
5,1,4,600,rings_ws,655.1314,1800.05,0.0361,655.3215,0.01,655.3215,0.11,1,SUBOPTIMAL,9035,21504
5,1,4,900,heuristic,655.3215,0.14,,,,,0.14,1,HEURISTIC,,
5,1,4,900,rings,655.1314,1800.04,0.0384,1570.2305,0.75,,0.14,1,SUBOPTIMAL,9035,21504
5,1,4,900,rings_ws,655.1313,1800.06,0.0339,655.3215,0.01,655.3215,0.14,1,SUBOPTIMAL,9035,21504
5,1,4,1500,heuristic,655.3215,0.11,,,,,0.11,1,HEURISTIC,,
5,1,4,1500,rings,655.1314,1800.05,0.0307,1061.9567,0.56,,0.11,1,SUBOPTIMAL,9035,21504
5,1,4,1500,rings_ws,655.1314,1800.05,0.0331,655.3215,0.01,655.3215,0.11,1,SUBOPTIMAL,9035,21504
5,1,4,2400,heuristic,655.3215,0.11,,,,,0.11,1,HEURISTIC,,
5,1,4,2400,rings,655.1311,1800.04,0.0388,1061.9567,0.57,,0.11,1,SUBOPTIMAL,9035,21504
5,1,4,2400,rings_ws,655.1313,1800.04,0.0306,655.3215,0.01,655.3215,0.11,1,SUBOPTIMAL,9035,21504
5,2,0,300,heuristic,1365.9755,0.23,,,,,0.23,4,HEURISTIC,,
5,2,0,300,rings,1450.5289,1800.09,0.3950,1865.9649,15.80,,0.23,5,SUBOPTIMAL,20045,47959
5,2,0,300,rings_ws,1305.4490,1800.11,0.2599,1365.9755,0.03,1365.9755,0.23,4,SUBOPTIMAL,20045,47959
5,2,0,450,heuristic,1259.9079,0.22,,,,,0.22,3,HEURISTIC,,
5,2,0,450,rings,1282.1118,1800.08,0.3155,2720.1887,3.02,,0.22,3,SUBOPTIMAL,20045,47959
5,2,0,450,rings_ws,1206.6271,1800.09,0.2727,1259.9079,0.03,1259.9079,0.22,3,SUBOPTIMAL,20045,47959
5,2,0,600,heuristic,1183.1082,0.25,,,,,0.25,2,HEURISTIC,,
5,2,0,600,rings,1207.5792,1800.10,0.2733,3147.2531,4.40,,0.25,2,SUBOPTIMAL,20045,47959
5,2,0,600,rings_ws,1134.0560,1800.06,0.2397,1183.1082,0.03,1183.1082,0.25,2,SUBOPTIMAL,20045,47959
5,2,0,900,heuristic,1150.1903,0.25,,,,,0.25,2,HEURISTIC,,
5,2,0,900,rings,1154.6584,1800.09,0.3082,4322.6253,2.81,,0.25,2,SUBOPTIMAL,20045,47959
5,2,0,900,rings_ws,1115.9880,1800.10,0.2832,1150.1903,0.03,1150.1903,0.25,2,SUBOPTIMAL,20045,47959
5,2,0,1500,heuristic,1122.7359,0.23,,,,,0.23,1,HEURISTIC,,
5,2,0,1500,rings,1056.9577,1800.08,0.2473,1574.2488,2.43,,0.23,1,SUBOPTIMAL,20045,47959
5,2,0,1500,rings_ws,1066.1262,1800.07,0.2536,1122.7359,0.03,1122.7359,0.23,1,SUBOPTIMAL,20045,47959
5,2,0,2400,heuristic,1122.7359,0.19,,,,,0.19,1,HEURISTIC,,
5,2,0,2400,rings,1072.1453,1800.10,0.2579,4796.1765,3.23,,0.19,1,SUBOPTIMAL,20045,47959
5,2,0,2400,rings_ws,1051.6024,1800.11,0.2375,1122.7359,0.03,1122.7359,0.19,1,SUBOPTIMAL,20045,47959
5,2,1,300,heuristic,893.6318,0.20,,,,,0.20,3,HEURISTIC,,
5,2,1,300,rings,825.7476,1800.12,0.4290,2133.2936,2.88,,0.20,3,SUBOPTIMAL,15219,36321
5,2,1,300,rings_ws,854.6603,1800.07,0.4573,893.6318,0.03,893.6318,0.20,3,SUBOPTIMAL,15219,36321
5,2,1,450,heuristic,780.0235,0.20,,,,,0.20,2,HEURISTIC,,
5,2,1,450,rings,746.6286,1800.08,0.3830,2599.3443,3.69,,0.20,2,SUBOPTIMAL,15219,36321
5,2,1,450,rings_ws,743.8049,1800.09,0.4509,780.0235,0.02,780.0235,0.20,2,SUBOPTIMAL,15219,36321
5,2,1,600,heuristic,726.2850,0.27,,,,,0.27,2,HEURISTIC,,
5,2,1,600,rings,749.8533,1800.08,0.4594,1176.4607,6.50,,0.27,2,SUBOPTIMAL,15219,36321
5,2,1,600,rings_ws,676.8505,1800.07,0.3611,725.8378,0.59,726.2850,0.27,1,SUBOPTIMAL,15219,36321
5,2,1,900,heuristic,729.3500,0.18,,,,,0.18,1,HEURISTIC,,
5,2,1,900,rings,676.8505,1800.07,0.3130,1129.7911,1.92,,0.18,1,SUBOPTIMAL,15219,36321
5,2,1,900,rings_ws,675.9870,1800.09,0.3197,729.3500,0.02,729.3500,0.18,1,SUBOPTIMAL,15219,36321
5,2,1,1500,heuristic,729.3500,0.23,,,,,0.23,1,HEURISTIC,,
5,2,1,1500,rings,675.9871,1800.04,0.3153,3130.2381,2.50,,0.23,1,SUBOPTIMAL,15219,36321
5,2,1,1500,rings_ws,675.9871,1800.08,0.3641,729.3500,0.02,729.3500,0.23,1,SUBOPTIMAL,15219,36321
5,2,1,2400,heuristic,729.3500,0.18,,,,,0.18,1,HEURISTIC,,
5,2,1,2400,rings,675.9869,1800.08,0.2956,3130.2381,2.49,,0.18,1,SUBOPTIMAL,15219,36321
5,2,1,2400,rings_ws,675.9871,1800.12,0.3813,729.3500,0.02,729.3500,0.18,1,SUBOPTIMAL,15219,36321
5,2,2,300,heuristic,1079.7607,0.13,,,,,0.13,3,HEURISTIC,,
5,2,2,300,rings,1015.9290,1800.05,0.4052,2301.8587,1.78,,0.13,3,SUBOPTIMAL,11065,26315
5,2,2,300,rings_ws,914.9300,1800.05,0.3347,1079.7607,0.02,1079.7607,0.13,2,SUBOPTIMAL,11065,26315
5,2,2,450,heuristic,907.3340,0.14,,,,,0.14,2,HEURISTIC,,
5,2,2,450,rings,835.2777,1800.10,0.3024,2974.6597,1.73,,0.14,2,SUBOPTIMAL,11065,26315
5,2,2,450,rings_ws,864.6682,1800.07,0.3358,907.3340,0.02,907.3340,0.14,2,SUBOPTIMAL,11065,26315
5,2,2,600,heuristic,918.7131,0.17,,,,,0.17,2,HEURISTIC,,
5,2,2,600,rings,721.6578,1800.05,0.1663,2903.7337,1.61,,0.17,1,SUBOPTIMAL,11065,26315
5,2,2,600,rings_ws,721.6578,1800.09,0.1714,918.7131,0.02,918.7131,0.17,1,SUBOPTIMAL,11065,26315
5,2,2,900,heuristic,744.6953,0.15,,,,,0.15,1,HEURISTIC,,
5,2,2,900,rings,721.6578,1800.07,0.1726,980.8244,1.12,,0.15,1,SUBOPTIMAL,11065,26315
5,2,2,900,rings_ws,721.6578,1800.07,0.1937,744.6953,0.01,744.6953,0.15,1,SUBOPTIMAL,11065,26315
5,2,2,1500,heuristic,744.6953,0.13,,,,,0.13,1,HEURISTIC,,
5,2,2,1500,rings,721.6578,1800.07,0.1740,980.8244,1.15,,0.13,1,SUBOPTIMAL,11065,26315
5,2,2,1500,rings_ws,721.6578,1800.08,0.1813,744.6953,0.02,744.6953,0.13,1,SUBOPTIMAL,11065,26315
5,2,2,2400,heuristic,744.6953,0.13,,,,,0.13,1,HEURISTIC,,
5,2,2,2400,rings,721.6578,1800.08,0.1884,885.0551,1.38,,0.13,1,SUBOPTIMAL,11065,26315
5,2,2,2400,rings_ws,721.6578,1800.06,0.1923,744.6953,0.01,744.6953,0.13,1,SUBOPTIMAL,11065,26315
5,2,3,300,heuristic,1260.5504,0.25,,,,,0.25,4,HEURISTIC,,
5,2,3,300,rings,1410.5982,1800.12,0.4733,2259.9001,17.51,,0.25,4,SUBOPTIMAL,22710,54390
5,2,3,300,rings_ws,1224.1768,1800.07,0.3435,1260.5504,0.04,1260.5504,0.25,4,SUBOPTIMAL,22710,54390
5,2,3,450,heuristic,1250.5409,0.19,,,,,0.19,3,HEURISTIC,,
5,2,3,450,rings,1242.8424,1800.11,0.3957,2935.0341,3.57,,0.19,3,SUBOPTIMAL,22710,54390
5,2,3,450,rings_ws,1214.2833,1800.21,0.3815,1250.5409,0.03,1250.5409,0.19,3,SUBOPTIMAL,22710,54390
5,2,3,600,heuristic,1115.1043,0.22,,,,,0.22,2,HEURISTIC,,
5,2,3,600,rings,1156.6214,1800.14,0.3507,2952.9220,3.60,,0.22,3,SUBOPTIMAL,22710,54390
5,2,3,600,rings_ws,1077.3342,1800.13,0.3029,1115.1043,0.03,1115.1043,0.22,2,SUBOPTIMAL,22710,54390
5,2,3,900,heuristic,1015.9573,0.21,,,,,0.21,1,HEURISTIC,,
5,2,3,900,rings,1060.7829,1800.13,0.3608,3287.1482,3.70,,0.21,2,SUBOPTIMAL,22710,54390
5,2,3,900,rings_ws,977.3950,1800.11,0.2998,1015.9573,0.03,1015.9573,0.21,1,SUBOPTIMAL,22710,54390
5,2,3,1500,heuristic,1015.9573,0.21,,,,,0.21,1,HEURISTIC,,
5,2,3,1500,rings,982.6879,1800.15,0.3100,3352.8299,3.57,,0.21,1,SUBOPTIMAL,22710,54390
5,2,3,1500,rings_ws,963.6891,1800.12,0.2919,1015.9573,0.03,1015.9573,0.21,1,SUBOPTIMAL,22710,54390
5,2,3,2400,heuristic,1015.9573,0.20,,,,,0.20,1,HEURISTIC,,
5,2,3,2400,rings,953.9657,1800.08,0.2442,4272.4141,3.52,,0.20,1,SUBOPTIMAL,22710,54390
5,2,3,2400,rings_ws,977.3949,1800.07,0.3018,1015.9573,0.03,1015.9573,0.20,1,SUBOPTIMAL,22710,54390
5,2,4,300,heuristic,1328.9892,0.21,,,,,0.21,4,HEURISTIC,,
5,2,4,300,rings,1273.5400,1800.07,0.4781,2527.5474,14.02,,0.21,4,SUBOPTIMAL,17548,41936
5,2,4,300,rings_ws,1113.8844,1800.07,0.4002,1328.9892,0.03,1328.9892,0.21,3,SUBOPTIMAL,17548,41936
5,2,4,450,heuristic,1056.8659,0.26,,,,,0.26,2,HEURISTIC,,
5,2,4,450,rings,1053.3715,1800.11,0.3944,2973.0388,2.97,,0.26,3,SUBOPTIMAL,17548,41936
5,2,4,450,rings_ws,1020.4873,1800.08,0.3718,1056.8659,0.03,1056.8659,0.26,2,SUBOPTIMAL,17548,41936
5,2,4,600,heuristic,1021.9481,0.20,,,,,0.20,2,HEURISTIC,,
5,2,4,600,rings,988.7029,1800.18,0.4224,1410.0962,6.24,,0.20,2,SUBOPTIMAL,17548,41936
5,2,4,600,rings_ws,981.3353,1800.10,0.4052,1021.9481,0.02,1021.9481,0.20,2,SUBOPTIMAL,17548,41936
5,2,4,900,heuristic,867.6893,0.17,,,,,0.17,1,HEURISTIC,,
5,2,4,900,rings,829.3544,1800.14,0.2998,2970.8619,2.89,,0.17,1,SUBOPTIMAL,17548,41936
5,2,4,900,rings_ws,829.3544,1800.10,0.2697,867.6893,0.03,867.6893,0.17,1,SUBOPTIMAL,17548,41936
5,2,4,1500,heuristic,867.6893,0.17,,,,,0.17,1,HEURISTIC,,
5,2,4,1500,rings,829.3544,1800.09,0.2599,1406.9510,2.11,,0.17,1,SUBOPTIMAL,17548,41936
5,2,4,1500,rings_ws,829.3543,1800.07,0.2973,867.6893,0.02,867.6893,0.17,1,SUBOPTIMAL,17548,41936
5,2,4,2400,heuristic,867.6893,0.18,,,,,0.18,1,HEURISTIC,,
5,2,4,2400,rings,829.3544,1800.10,0.2858,1406.9510,2.17,,0.18,1,SUBOPTIMAL,17548,41936
5,2,4,2400,rings_ws,829.3544,1800.13,0.3060,867.6893,0.02,867.6893,0.18,1,SUBOPTIMAL,17548,41936
5,3,0,300,heuristic,1711.5423,0.69,,,,,0.69,6,HEURISTIC,,
5,3,0,300,rings,,1800.02,,,,,0.69,,INFEASIBLE,38760,93107
5,3,0,300,rings_ws,,1800.03,,,,1711.5423,0.69,,INFEASIBLE,38760,93107
5,3,0,450,heuristic,1484.5999,0.25,,,,,0.25,3,HEURISTIC,,
5,3,0,450,rings,2003.3231,1800.13,0.4355,2761.4258,9.60,,0.25,5,SUBOPTIMAL,38760,93107
5,3,0,450,rings_ws,1481.6520,1800.13,0.2116,1484.5999,0.08,1484.5999,0.25,3,SUBOPTIMAL,38760,93107
5,3,0,600,heuristic,1540.3681,0.27,,,,,0.27,3,HEURISTIC,,
5,3,0,600,rings,1817.9257,1800.12,0.3516,3638.2713,7.35,,0.27,4,SUBOPTIMAL,38760,93107
5,3,0,600,rings_ws,1539.1098,1800.19,0.2432,1540.3681,0.12,1540.3681,0.27,3,SUBOPTIMAL,38760,93107
5,3,0,900,heuristic,1441.7336,0.31,,,,,0.31,2,HEURISTIC,,
5,3,0,900,rings,1588.5178,1800.22,0.2608,2223.0182,3.83,,0.31,2,SUBOPTIMAL,38760,93107
5,3,0,900,rings_ws,1429.7381,1800.12,0.1798,1441.7336,0.08,1441.7336,0.31,2,SUBOPTIMAL,38760,93107
5,3,0,1500,heuristic,1359.2541,0.31,,,,,0.31,1,HEURISTIC,,
5,3,0,1500,rings,1367.3436,1800.18,0.1869,2092.2290,3.92,,0.31,1,SUBOPTIMAL,38760,93107
5,3,0,1500,rings_ws,1351.1264,1800.16,0.1772,1359.2541,0.09,1359.2541,0.31,1,SUBOPTIMAL,38760,93107
5,3,0,2400,heuristic,1359.2541,0.36,,,,,0.36,1,HEURISTIC,,
5,3,0,2400,rings,1354.8070,1800.11,0.1794,1842.1421,4.50,,0.36,1,SUBOPTIMAL,38760,93107
5,3,0,2400,rings_ws,1351.1264,1800.17,0.1772,1359.2541,0.08,1359.2541,0.36,1,SUBOPTIMAL,38760,93107
5,3,1,300,heuristic,1003.7780,0.17,,,,,0.17,3,HEURISTIC,,
5,3,1,300,rings,1122.0289,1800.07,0.4738,2044.3264,4.53,,0.17,4,SUBOPTIMAL,20250,48389
5,3,1,300,rings_ws,999.0440,1800.13,0.4065,1003.7780,0.03,1003.7780,0.17,3,SUBOPTIMAL,20250,48389
5,3,1,450,heuristic,856.6217,0.22,,,,,0.22,2,HEURISTIC,,
5,3,1,450,rings,950.7793,1800.08,0.3790,2490.6333,3.68,,0.22,2,SUBOPTIMAL,20250,48389
5,3,1,450,rings_ws,851.5704,1800.12,0.3066,856.6217,0.04,856.6217,0.22,2,SUBOPTIMAL,20250,48389
5,3,1,600,heuristic,888.8626,0.19,,,,,0.19,2,HEURISTIC,,
5,3,1,600,rings,857.4218,1800.08,0.3676,2875.7044,4.20,,0.19,2,SUBOPTIMAL,20250,48389
5,3,1,600,rings_ws,854.5717,1800.10,0.3691,888.8626,0.03,888.8626,0.19,2,SUBOPTIMAL,20250,48389
